familyId,family,reason,shopCode,name,status,reviewReason,detectedFamily,neighborTarget,neighborShare,confidence,evidence
chassis_mounts_supports_partial,Chassis mounts/supports with partial context,potentially_automatable_future_context_rules,А-00312,Накладки центральных стоек,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
hoses_tubes_without_system,Hoses and tubes without system,name_lacks_destination_context,А-00339,Шланг-груша силиконовый,MANUAL_REVIEW,no_candidate,hoses,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,А-00352,Привод центрального замка,BLOCKED_CONFLICT,close_candidates,other,,0.4167,0.84,family:central_locking | token:привод | phrase:привод центрального замка | validation:normalizer:4:useful_tokens
novelty_souvenir_non_catalog,Novelty/souvenir non-catalog goods,no_allowed_target_current_taxonomy,А-00360,Вымпел,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,А-00361,Обивка кожуха пола (тоннель) 2121,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
fans_thermal_ventilation_unmapped,Fans and thermal/ventilation parts without stable target,active_analogs_conflict_or_no_destination,А-00372,Вентилятор,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,ventilation,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
comfort_cabin_universal_accessories,Cabin comfort/universal accessories without stable target,active_analogs_conflict_or_no_destination,А-00373,Часы VST 7045V,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_locks_handles_glass_partial,Body locks/handles/glass mechanisms with partial context,active_analogs_conflict_or_no_destination,А-00422,Ручки 2110 (Дмитровград) 4 шт,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,А-00432,Индикатор работы свечей,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,А-00449,Клык Нива,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,А-00460,Заглушка бокса 2107 нижняя,MANUAL_REVIEW,no_candidate,caps_plugs,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
short_or_code_only_names,Short/code-only names,technical_insufficient_data,А-00464,Календарь,DO_NOT_PUBLISH,UNKNOWN_PRODUCT_TYPE,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE"
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,А-00529,AWM Литиевая батарейка CR2032 3V,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
fans_thermal_ventilation_unmapped,Fans and thermal/ventilation parts without stable target,active_analogs_conflict_or_no_destination,А-00554,Вентилятор бол. 12В/24В,MANUAL_REVIEW,no_candidate,ventilation,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,А-00569,Опора полки Нива (2 шт),MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,А-00582,"Флаг ""Россия""",MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,А-00598,"""ALCO"" Четырехконт. штепсель прикурив..",MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
lighting_signal_unmapped,Lighting/signal devices without stable target,active_analogs_conflict_or_no_destination,А-00603,Проблесковый маячок,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,А-00609,Переноска 220V 5м Россия,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
body_interior_unmapped,Body/interior fragments without stable target,active_analogs_conflict_or_no_destination,А-00611,Тоннель бокса 2108,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
fluids_adhesives_chemical_unmapped,Fluids/adhesives/chemicals without stable target,active_analogs_conflict_or_no_destination,А-00612,Лента клейкая армированная AVS 48мм * 10мм,MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
fans_thermal_ventilation_unmapped,Fans and thermal/ventilation parts without stable target,active_analogs_conflict_or_no_destination,А-00615,Вентилятор (Россия),MANUAL_REVIEW,no_candidate,ventilation,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
car_care_consumables_unmapped,Car-care consumables without stable target,active_analogs_conflict_or_no_destination,А-00617,"Губка ""Доктор ВАКС"" DW8611, 8612R",MANUAL_REVIEW,no_candidate,washing_sponges,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
unique_low_frequency_items,Unique low-frequency items,unique_singleton_or_no_active_analogs,А-00618,Привод центрального замка (5 выводов),BLOCKED_CONFLICT,close_candidates,other,,0.5,0.84,family:central_locking | token:привод | phrase:привод центрального замка | validation:normalizer:5:useful_tokens
car_care_consumables_unmapped,Car-care consumables without stable target,active_analogs_conflict_or_no_destination,А-00627,"Наждачная бумага № 80, №100, №120,№150",MANUAL_REVIEW,no_candidate,other,,0,0,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target."
