scope,status,shopCode,name,category,subcategory,confidence,source,family,detectedFamily,reviewReason,evidence,neighborTarget,neighborShare,neighborExamples
new_or_unconfirmed,AUTO_READY,К-00644,"Гайка М5 ""барашек""",ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,nuts,other_products_fallback,family:other_products_fasteners | token:гайка | phrase:гайка | validation:normalizer:4:useful_tokens,,0,
new_or_unconfirmed,MANUAL_REVIEW,К-00664,Набор крепл. продольн. верх. штанги стаб.-,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0,
new_or_unconfirmed,MANUAL_REVIEW,К-00665,Набор крепл. продол. ниж. штанги стаб.-ра,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0,
new_or_unconfirmed,GROUP_REVIEW,К-00669,Набор крепления кронштейна растяжки 2108-0,ves-assortiment,other-products,0.9,weak_group_candidate,Прочие товары: универсальные хомуты и держатели,other,group_confirmation,family:other_products_clamps_brackets | token:кронштейн | token:крепления | validation:normalizer:5:useful_tokens,,0,
new_or_unconfirmed,DO_NOT_PUBLISH,К-00673,К-00673,,,0,do_not_publish,do_not_publish,other,CODE_ONLY,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",,0,
new_or_unconfirmed,AUTO_READY,К-00685,Болт 12х1.25 л/д хром,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,bolts,other_products_fallback,family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:4:useful_tokens,aksessuary/shiny-i-diski,1,К-00439 Болт колесный ВАЗ 2112 12Х1.25 | КГ-00942 Болт колеса 12х1.5 65/13 | КГ-00703 Болт колеса 12х1.5 кл.19
new_or_unconfirmed,AUTO_READY,К-00686,Секретки л/д 12х1.25,aksessuary,shiny-i-diski,0.94,similarity,Похожие активные товары,other,similarity,neighbor:active-neighbor:100% | token:секретки | token:х1.,aksessuary/shiny-i-diski,1,КГ-00230 Секретки гайки 12х1.5 литые диски | КГ-00051 Секретки гайки 12х1.25 литые диски | КГ-00353 Секретки болты 12х1.5 литые диски д.28 | КГ-00328 Секретки болты 12х1.25 литые диски д.28 | КГ-00309 Секретки гайки 14х1.5 литые диски ЕМ
new_or_unconfirmed,DO_NOT_PUBLISH,К-00701,К-00701,,,0,do_not_publish,do_not_publish,other,CODE_ONLY,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",,0,
new_or_unconfirmed,DO_NOT_PUBLISH,К-00804,К-00804,,,0,do_not_publish,do_not_publish,other,CODE_ONLY,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:CODE_ONLY",,0,
new_or_unconfirmed,AUTO_READY,КГ-00076,Болт крепления чашек ГАЗ,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,bolts,close_candidates_or_weak_gap,family:other_products_fasteners | token:болт | phrase:болт | validation:normalizer:5:useful_tokens,,0.1591,КГ-00217 Болт колес евро-МАЗ | КГ-00678 Болт колесный Lanos | КГ-00586 Болт колеса 3110 удл. | КГ-00942 Болт колеса 12х1.5 65/13 | КГ-00818 Болт колёс М16х1.5
new_or_unconfirmed,GROUP_REVIEW,КГ-00119,Разъём для шланга елка Т-образный 6мм,elektrika,provodka,0.87,weak_group_candidate,Проводка,hoses,group_confirmation,family:wiring | token:разъем | validation:normalizer:6:useful_tokens,,0.6667,И-01525 Разъём быстросъёмный с пружиной для шланга | И-01524 Разъём быстросъёмный с пружиной для шланга
new_or_unconfirmed,AUTO_READY,КГ-00225,Штуцер Зил-Бычок № 300503,ves-assortiment,other-products,0.95,other_products_fallback,Прочие товары: универсальные фитинги и соединители,fittings,other_products_fallback,family:other_products_fittings | token:штуцер | phrase:штуцер | validation:normalizer:3:useful_tokens,,0.1667,КГ-00319 Болт штуцер топливного фильтра | КГ-01035 Штуцер фильтра сепаратора д.18 | КГ-00859 Штуцер топливного фильтра Валдай | КГ-01152 Штуцер крепления маслян. фильтра и теплоо
new_or_unconfirmed,GROUP_REVIEW,КГ-00237,Отбойник бензолюка ГАЗ,dvigatel-i-transmissiya,toplivnaya-sistema,0.9,weak_group_candidate,Узлы топливной системы,other,group_confirmation,family:fuel_management | token:бензолюк | phrase:отбойник бензолюка | validation:normalizer:4:useful_tokens,,0.15,КГ-00161 Болт головки блока ГАЗ | КГ-00030 Шпонка коленвала ГАЗ | КГ-00298 Шайба М11 ГБЦ (ГАЗ 21. УАЗ)
new_or_unconfirmed,MANUAL_REVIEW,КГ-00287,Насадка на шланг подкачки,,,0,no_match,no_match,hoses,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0.5,КЗ-00089 Шланг подкачки 9 м | КЗ-00381 Шланг подкачки 16 м | КЗ-00380 Шланг подкачки 24 м | КЗ-00645 Шланг подкачки (18 м) | КЗ-00470 Шланг подкачки М6 (за 1 м)
new_or_unconfirmed,MANUAL_REVIEW,КГ-00431,DIN912 M10*11 с внутренним шестигранником,,,0,no_match,no_match,socket_head_fasteners,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0,
new_or_unconfirmed,AUTO_READY,КГ-00519,Штуцер с резьбой д.10 длинный,ves-assortiment,other-products,0.95,other_products_fallback,Прочие товары: универсальные фитинги и соединители,fittings,other_products_fallback,family:other_products_fittings | token:штуцер | phrase:штуцер | validation:normalizer:5:useful_tokens,,0.2727,КГ-00319 Болт штуцер топливного фильтра | КГ-01035 Штуцер фильтра сепаратора д.18 | КГ-00859 Штуцер топливного фильтра Валдай
new_or_unconfirmed,GROUP_REVIEW,КГ-00533,Шайбы топливные д.10,dvigatel-i-transmissiya,toplivnaya-sistema,0.87,weak_group_candidate,Топливная система,other,group_confirmation,family:fuel_system | token:топливн | validation:normalizer:4:useful_tokens,,0,
new_or_unconfirmed,AUTO_READY,КГ-00598,Шпилька коллектора ЗИЛ-130 короткая,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,studs,close_candidates_or_weak_gap,family:other_products_fasteners | token:шпилька | phrase:шпилька | validation:normalizer:5:useful_tokens,,0.2,КГ-00242 Конус полуоси Зил-130 | КГ-00410 Шпилька полуоси ЗИЛ-130 д.16
new_or_unconfirmed,AUTO_READY,КГ-00599,Шпилька коллектора ЗИЛ-130 длин.,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,studs,close_candidates_or_weak_gap,family:other_products_fasteners | token:шпилька | phrase:шпилька | validation:normalizer:5:useful_tokens,,0.2,КГ-00242 Конус полуоси Зил-130 | КГ-00410 Шпилька полуоси ЗИЛ-130 д.16
new_or_unconfirmed,BLOCKED_CONFLICT,КГ-00601,Шпилька приемной трубы ЗИЛ-130,ves-assortiment,other-products,0.84,blocked_conflict,Прочие товары: универсальные метизы,studs,close_candidates,family:other_products_fasteners | token:шпилька | phrase:шпилька | validation:normalizer:5:useful_tokens,,0.2727,ОК-00073 Прокладка приемной трубы | РКП-00004 Прокладка приёмной трубы 2101-08 | РКП-00003 Прокладка приёмной трубы 2101-08
new_or_unconfirmed,AUTO_READY,КГ-00602,Шпилька креп. паука ЗИЛ-130 длин./коротк.,ves-assortiment,other-products,0.96,other_products_fallback,Прочие товары: универсальные метизы,studs,other_products_fallback,family:other_products_fasteners | token:шпилька | phrase:шпилька | validation:normalizer:7:useful_tokens,,0.25,КГ-00410 Шпилька полуоси ЗИЛ-130 д.16
new_or_unconfirmed,GROUP_REVIEW,КГ-00647,Быстросъем для пневм. трубок Ф6,tormoznaya-sistema,prochaya-tormoznaya-sistema,0.94,similarity,Похожие активные товары,fittings,neighbor_group_confirmation,neighbor:active-neighbor:100% | token:пневм. | token:трубок,tormoznaya-sistema/prochaya-tormoznaya-sistema,1,ТСГ-00549 Рем.к-т для пневм. трубок 2-х сторон. D- | ТСГ-00548 Рем.к-т для пневм. трубок 2-х сторон. D-12 | ТСГ-00547 Ремкомплект для пневм. трубок 2-х сторон D-10 | ТСГ-00546 Ремкомплект для пневм. трубок 2-х сторон. D-8 | ТСГ-00545 Ремкомплект для пневм. трубок 2-х сторон D-6
new_or_unconfirmed,AUTO_READY,КГ-00714,Ключ (переходник) 17 хром,ves-assortiment,other-products,0.95,other_products_fallback,Прочие товары: универсальные фитинги и соединители,fittings,close_candidates_or_weak_gap,family:other_products_fittings | token:переходник | phrase:переходник | validation:normalizer:4:useful_tokens,aksessuary/shiny-i-diski,0.75,"КГ-00962 Болт колёс М12х1,5х35 ключ 17 | КГ-00961 Болт колёс М12х1,5 ключ 19 | КГ-01388 Гайка колеса М12*1,5/22 (ключ 17,конус) откр. с юбк. хром"
new_or_unconfirmed,BLOCKED_CONFLICT,КГ-00739,Скоба троса газа 402 дв.,ves-assortiment,other-products,0.84,blocked_conflict,Прочие товары: универсальные хомуты и держатели,other,close_candidates,family:other_products_clamps_brackets | token:скоба | phrase:скоба | validation:normalizer:5:useful_tokens,,0.25,КГ-00240 Пружинка газа Зил-130
new_or_unconfirmed,GROUP_REVIEW,КГ-00743,Эл. подогрев двиг. (Крайслер) 2-я защит.,dvigatel-i-transmissiya,detali-dvigatelya,0.82,weak_group_candidate,Детали двигателя,other,group_confirmation,family:legacy_dvigatel-i-transmissiya_detali-dvigatelya | pattern:двигател | pattern:двигател | validation:normalizer:7:useful_tokens,,0,
